movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole,length(um)
CDCssbGFPmcherry01_138_2,3,-3,1,175,562.5,246.75,175,575.5,291.25,175,565.25,254,175,575.5,291.25,175,2,5,4,46.36000431,4.959252805
CDCssbGFPmcherry01_138_2,3,-3,1,178,562.75,244.5,178,575.75,291,178,566,252,178,575.75,291,178,2,5,4,48.28301979,5.164962879
CDCssbGFPmcherry01_138_2,4,-4,0,181,578.25,294.5,181,582.75,271.75,181,582.75,271.75,181,582.75,271.75,181,3,0,0,23.19078481,2.480779852
CDCssbGFPmcherry01_138_2,4,-4,0,184,578.25,292.5,184,583.5,270.25,184,583.5,270.25,184,583.5,270.25,184,3,0,0,22.86099298,2.445501144
CDCssbGFPmcherry01_138_2,4,-4,0,187,573.25,293,187,582,270,187,582,270,187,582,270,187,3,0,0,24.60817953,2.63240233
CDCssbGFPmcherry01_138_2,4,-4,0,190,571.75,294.75,190,587.25,273.25,190,587.25,273.25,190,587.25,273.25,190,3,0,0,26.50471656,2.835279934
CDCssbGFPmcherry01_138_2,4,-4,0,193,571.25,298.75,193,592.5,280,193,580.75,286.5,193,592.5,280,193,3,0,0,28.33946012,3.031547326
CDCssbGFPmcherry01_138_2,4,-4,0,196,570,300.25,196,595.5,285.25,196,583.75,290,196,595.5,285.25,196,3,0,0,29.58462438,3.164745854
CDCssbGFPmcherry01_138_2,4,-4,0,199,568.75,300.25,199,596.5,282.75,199,586.25,290.75,199,594.5,284.75,199,3,0,0,32.80720195,3.509473537
CDCssbGFPmcherry01_138_2,4,-4,0,202,570.25,302.75,202,596.5,283.75,202,584.75,292.75,202,596.5,283.75,202,3,0,0,32.40466787,3.466413397
CDCssbGFPmcherry01_138_2,4,-4,0,205,570.25,304.5,205,598.75,284.75,205,582.75,297,205,588,292.5,205,3,0,0,34.67437815,3.709210335
CDCssbGFPmcherry01_138_2,4,-4,0,208,570.75,304.25,208,600,284.25,208,581,298,208,600,284.25,208,3,0,0,35.43391737,3.790460262
CDCssbGFPmcherry01_138_2,4,-4,0,211,570.75,304.25,211,602.75,283.75,211,588,293,211,602.75,283.75,211,3,0,0,38.00328933,4.065312806
CDCssbGFPmcherry01_138_2,4,-4,0,214,571.5,304.75,214,602.5,286.75,214,587.25,292.75,214,602.5,286.75,214,3,0,0,35.84689666,3.834637754
CDCssbGFPmcherry01_138_2,4,-4,0,217,571.5,305.5,217,604.5,287.25,217,586.25,297.75,217,604.5,287.25,217,3,0,0,37.71024397,4.033964965
CDCssbGFPmcherry01_138_2,4,-4,0,220,571,305.5,220,605.5,287.25,220,586,294.5,220,605.5,287.25,220,3,0,0,39.02963618,4.175103855
CDCssbGFPmcherry01_138_2,4,-4,0,223,569.75,306.25,223,607.75,289,223,587,297,223,607.75,289,223,3,0,0,41.73203206,4.46418632
CDCssbGFPmcherry01_138_2,4,-4,0,226,570,306.5,226,608.25,291.5,226,608.25,291.5,226,608.25,291.5,226,3,0,0,41.08603777,4.395082595
CDCssbGFPmcherry01_138_2,4,-4,0,229,570.25,306.25,229,611.25,291.75,229,611.25,291.75,229,611.25,291.75,229,3,0,0,43.48850423,4.652080814
CDCssbGFPmcherry01_138_2,4,-4,0,232,571.25,307.75,232,612,291.75,232,612,291.75,232,612,291.75,232,3,0,0,43.77856211,4.683109076
CDCssbGFPmcherry01_138_2,4,-4,0,235,573,310,235,615.25,292.75,235,615.25,292.75,235,615.25,292.75,235,3,0,0,45.6357864,4.881781291
CDCssbGFPmcherry01_138_2,4,-4,0,238,573.75,310.5,238,615.75,291.25,238,615.75,291.25,238,615.75,291.25,238,3,0,0,46.20132574,4.942278537
CDCssbGFPmcherry01_138_2,5,-5,1,181,564.25,251.25,181,583,271.75,181,570.75,256,181,583,271.75,181,3,0,0,27.78151364,2.971862309
CDCssbGFPmcherry01_138_2,5,-5,1,184,560.75,252.5,184,584.25,269.25,184,566.75,257.25,184,584.25,269.25,184,3,0,0,28.85849095,3.087069432
CDCssbGFPmcherry01_138_2,5,-5,1,187,554.75,257.5,187,581.75,269,187,561,259.25,187,581.75,269,187,3,0,0,29.34706118,3.139333088
CDCssbGFPmcherry01_138_2,5,-5,1,190,558.25,262.5,190,587.75,271.75,190,565,265.25,190,587.75,271.75,190,3,0,0,30.91621743,3.3071899
CDCssbGFPmcherry01_138_2,5,-5,1,193,563,267.25,193,592.75,277.75,193,570.5,270.5,193,592.75,277.75,193,3,0,0,31.54857366,3.374834725
CDCssbGFPmcherry01_138_2,5,-5,1,196,564.5,270.25,196,595.5,282.5,196,569.75,271.75,196,580.75,278.5,196,3,0,0,33.33260416,3.565677207
CDCssbGFPmcherry01_138_2,5,-5,1,199,566.25,273.5,199,595.75,281,199,569,275,199,584,277.25,199,3,0,0,30.43846251,3.256083187
CDCssbGFPmcherry01_138_2,5,-5,1,202,560,277,202,597,280.75,202,567,274.5,202,580.25,281,202,3,0,0,37.18954826,3.978264762
CDCssbGFPmcherry01_138_2,5,-5,1,205,560.75,279,205,599.25,281.5,205,576.75,280.25,205,599.25,281.5,205,3,0,0,38.58108345,4.127120978
CDCssbGFPmcherry01_138_2,5,-5,1,208,561.25,276.5,208,600.25,280.75,208,575.25,279.5,208,600.25,280.75,208,3,0,0,39.23088707,4.196632197
CDCssbGFPmcherry01_138_2,5,-5,1,211,561.5,276,211,602.75,280.75,211,576.25,278.5,211,602.75,280.75,211,3,0,0,41.52258422,4.441781128
CDCssbGFPmcherry01_138_2,5,-5,1,214,563,277.25,214,604,283.25,214,581,279,214,604,283.25,214,3,0,0,41.43669871,4.432593727
CDCssbGFPmcherry01_138_2,5,-5,1,217,564.25,277.25,217,606.25,285.75,217,583,281.5,217,606.25,285.75,217,3,0,0,42.85148772,4.583937466
CDCssbGFPmcherry01_138_2,5,-5,1,220,563.25,278,220,606.5,285.25,220,584.75,283.25,220,606.5,285.25,220,3,0,0,43.85344912,4.691119938
CDCssbGFPmcherry01_138_2,5,-5,1,223,563.25,278.5,223,607,286.5,223,584.75,282.5,223,607,286.5,223,3,0,0,44.47541456,4.757653233
CDCssbGFPmcherry01_138_2,5,-5,1,226,563,278.25,226,609.5,288,226,586.5,285.25,226,609.5,288,226,3,0,0,47.51118289,5.082397435
CDCssbGFPmcherry01_138_2,5,-5,1,229,565.75,280,229,610.25,288.75,229,587.25,285.5,229,610.25,288.75,229,3,0,0,45.35209477,4.851434044
CDCssbGFPmcherry01_138_2,5,-5,1,232,566.25,279.25,232,611.75,288.5,232,588,284.5,232,611.75,288.5,232,3,0,0,46.43072797,4.966818303
CDCssbGFPmcherry01_138_2,5,-5,1,235,567.75,280,235,613.75,289,235,613.75,289,235,613.75,289,235,3,0,0,46.87216658,5.014040163
CDCssbGFPmcherry01_138_2,5,-5,1,238,568.75,280.5,238,616.25,288.75,238,593.5,284.5,238,616.25,288.75,238,3,0,0,48.21112423,5.15727202
CDCssbGFPmcherry01_138_2,5,-5,1,241,566.75,287.25,241,613.5,282,241,613.5,282,241,613.5,282,241,3,0,0,47.04386251,5.032406933
CDCssbGFPmcherry01_138_2,5,-5,1,244,567.75,288.5,244,614.75,285,244,614.75,285,244,614.75,285,244,3,0,0,47.13013898,5.041636156
CDCssbGFPmcherry01_138_2,5,-5,1,247,568,290.5,247,615.25,281.75,247,615.25,281.75,247,615.25,281.75,247,3,0,0,48.05335576,5.140395107
CDCssbGFPmcherry01_138_2,5,-5,1,250,570,292.5,250,616.75,279,250,616.75,279,250,616.75,279,250,3,0,0,48.66017365,5.205308029
CDCssbGFPmcherry01_138_2,5,-5,1,253,568.25,288.25,253,617.5,273.75,253,617.5,273.75,253,617.5,273.75,253,3,0,0,51.34016459,5.491993779
CDCssbGFPmcherry01_138_2,6,-6,1,67,610.25,239.5,67,589.25,247.5,67,589.25,247.5,67,589.25,247.5,67,0,0,0,22.47220505,2.403911466
CDCssbGFPmcherry01_138_2,6,-6,1,70,611.25,236.25,70,588.5,246,70,588.5,246,70,588.5,246,70,0,0,0,24.75126259,2.647708305
CDCssbGFPmcherry01_138_2,6,-6,1,73,615,242.75,73,589.75,247,73,589.75,247,73,589.75,247,73,0,0,0,25.60517526,2.739053611
CDCssbGFPmcherry01_138_2,6,-6,1,76,617.25,249,76,589.5,247.25,76,589.5,247.25,76,589.5,247.25,76,0,0,0,27.80512543,2.974388125
CDCssbGFPmcherry01_138_2,6,-6,1,79,617.5,262,79,592.5,252,79,592.5,252,79,592.5,252,79,0,0,0,26.92582404,2.880326919
CDCssbGFPmcherry01_138_2,6,-6,1,82,617,266.75,82,592.25,250.75,82,604,262.25,82,592.25,250.75,82,0,0,0,29.47138443,3.152632276
CDCssbGFPmcherry01_138_2,6,-6,1,85,615,271,85,592.5,250.5,85,606.25,265.5,85,592.5,250.5,85,0,0,0,30.43846251,3.256083187
CDCssbGFPmcherry01_138_2,6,-6,1,88,599.75,282.25,88,582.5,256.75,88,592.75,273.75,88,582.5,256.75,88,0,0,0,30.78656363,3.293320488
CDCssbGFPmcherry01_138_2,6,-6,1,91,589.75,290.75,91,580.25,258,91,583.5,275.5,91,580.25,258,91,0,0,0,34.10003666,3.6477715
CDCssbGFPmcherry01_138_2,6,-6,1,94,589.5,290.75,94,581.5,257.75,94,585.5,277.25,94,581.5,257.75,94,0,0,0,33.95585369,3.632347864
CDCssbGFPmcherry01_138_2,6,-6,1,97,587.5,292.25,97,582,257.25,97,582.75,275.75,97,582,257.25,97,0,0,0,35.42950748,3.789988525
CDCssbGFPmcherry01_138_2,6,-6,1,100,582.25,296.25,100,583.25,260,100,583.25,260,100,583.25,260,100,0,0,0,36.26379048,3.879233993
CDCssbGFPmcherry01_138_2,6,-6,1,103,572.75,299.5,103,583.25,263,103,583.25,263,103,583.25,263,103,0,0,0,37.98025803,4.062849087
CDCssbGFPmcherry01_138_2,6,-6,1,106,572.75,298.5,106,585.75,262.5,106,585.75,262.5,106,585.75,262.5,106,0,0,0,38.27531842,4.09441248
CDCssbGFPmcherry01_138_2,6,-6,1,109,571.75,299.75,109,586,262,109,586,262,109,586,262,109,0,0,0,40.35003098,4.316349994
CDCssbGFPmcherry01_138_2,6,-6,1,112,571,300.25,112,585.75,262.25,112,585.75,262.25,112,585.75,262.25,112,0,0,0,40.76226809,4.360448092
CDCssbGFPmcherry01_138_2,6,-6,1,115,571.25,301.75,115,586.25,262.25,115,586.25,262.25,115,586.25,262.25,115,0,0,0,42.25221888,4.519832086
CDCssbGFPmcherry01_138_2,6,-6,1,118,574.75,300.25,118,585,261.75,118,585,261.75,118,585,261.75,118,0,0,0,39.8410906,4.261907289
CDCssbGFPmcherry01_138_2,6,-6,1,121,583.25,299.25,121,587.75,259.25,121,587.75,259.25,121,587.75,259.25,121,0,0,0,40.25232913,4.305898567
CDCssbGFPmcherry01_138_2,6,-6,1,124,592.75,292,124,576.25,256.25,124,576.25,256.25,124,576.25,256.25,124,0,0,0,39.37400792,4.211942214
CDCssbGFPmcherry01_138_3,1,-1,1,16,606,258.25,16,590,248.5,16,590,248.5,16,590,248.5,16,0,2,3,18.73666192,2.004310495
CDCssbGFPmcherry01_138_3,1,-1,1,19,606.25,260,19,590.75,247.25,19,590.75,247.25,19,590.75,247.25,19,0,2,3,20.07018934,2.146961465
CDCssbGFPmcherry01_138_3,1,-1,1,22,603.5,266,22,591.75,249.25,22,591.75,249.25,22,591.75,249.25,22,0,2,3,20.46032747,2.188695577
CDCssbGFPmcherry01_138_3,1,-1,1,25,602.25,266,25,590.5,246.75,25,590.5,246.75,25,590.5,246.75,25,0,2,3,22.55271602,2.412523938
CDCssbGFPmcherry01_138_3,1,-1,1,28,588.5,271.5,28,592,248.5,28,592,248.5,28,592,248.5,28,0,2,3,23.26478025,2.48869534
CDCssbGFPmcherry01_138_3,1,-1,1,31,581.75,273.5,31,590.5,250.5,31,589.25,261,31,590.25,253.75,31,0,2,3,24.60817953,2.63240233
CDCssbGFPmcherry01_138_3,1,-1,1,34,569.25,270.5,34,590,255.5,34,578,264.5,34,590,255.5,34,0,2,3,25.60395477,2.738923052
CDCssbGFPmcherry01_138_3,1,-1,1,37,567,271,37,590,255.5,37,590,255.5,37,590,255.5,37,0,2,3,27.7353565,2.966924757
CDCssbGFPmcherry01_138_3,1,-1,1,40,563.75,272.25,40,591,259.75,40,578,268,40,591,259.75,40,0,2,3,29.9802018,3.207061821
CDCssbGFPmcherry01_138_3,1,-1,1,43,558.75,268.75,43,591.75,260,43,571.25,267.5,43,591.75,260,43,0,2,3,34.14033538,3.652082361
CDCssbGFPmcherry01_138_3,1,-1,1,46,562.75,270,46,594.5,262.5,46,574.25,266.5,46,594.5,262.5,46,0,2,3,32.62380266,3.489854828
CDCssbGFPmcherry01_138_3,1,-1,1,49,561.5,273.75,49,594.5,262,49,578.75,267.75,49,594.5,262,49,0,2,3,35.02945189,3.747193516
CDCssbGFPmcherry01_138_3,1,-1,1,52,555.75,269,52,590.75,266.25,52,576.75,267.75,52,590.75,266.25,52,0,2,3,35.10786949,3.755582055
CDCssbGFPmcherry01_138_3,1,-1,1,55,555,270.75,55,594.25,273.25,55,583.75,272,55,594.25,273.25,55,0,2,3,39.32953725,4.207185069
CDCssbGFPmcherry01_138_3,1,-1,1,58,556.25,266.25,58,593,278.5,58,572.75,273.25,58,593,278.5,58,0,2,3,38.73790134,4.143896204
CDCssbGFPmcherry01_138_3,1,-1,1,61,553.25,265,61,589.5,280,61,571.5,274.5,61,589.5,280,61,0,2,3,39.23088707,4.196632197
CDCssbGFPmcherry01_138_3,2,-2,1,64,551,280.25,64,568.5,273.75,64,568.5,273.75,64,568.5,273.75,64,1,0,0,18.6681547,1.996982096
CDCssbGFPmcherry01_138_3,2,-2,1,67,547.5,281.5,67,565,273.25,67,565,273.25,67,565,273.25,67,1,0,0,19.34715741,2.069616819
CDCssbGFPmcherry01_138_3,2,-2,1,70,550.75,286.5,70,567.5,273,70,567.5,273,70,567.5,273,70,1,0,0,21.51307742,2.301311036
CDCssbGFPmcherry01_138_3,2,-2,1,73,556,296,73,566.75,275.25,73,566.75,275.25,73,566.75,275.25,73,1,0,0,23.36931749,2.499877967
CDCssbGFPmcherry01_138_3,2,-2,1,76,566.5,299,76,566,275.75,76,566,275.75,76,566,275.75,76,1,0,0,23.25537572,2.487689313
CDCssbGFPmcherry01_138_3,2,-2,1,79,566.75,302.25,79,564.75,276.75,79,564.75,276.75,79,564.75,276.75,79,1,0,0,25.57831112,2.736179883
CDCssbGFPmcherry01_138_3,2,-2,1,82,571.5,302.75,82,564.75,277.75,82,569.25,292.75,82,564.75,277.75,82,1,0,0,25.89522157,2.770080636
CDCssbGFPmcherry01_138_3,2,-2,1,85,573.25,302.5,85,564.25,278.25,85,570.25,293,85,564.25,278.25,85,1,0,0,25.86624248,2.766980665
CDCssbGFPmcherry01_138_3,2,-2,1,88,541,296.5,88,552.5,272,88,547.25,287.75,88,552.5,272,88,1,0,0,27.06473721,2.89518683
CDCssbGFPmcherry01_138_3,2,-2,1,91,535,298.5,91,548.75,271.75,91,541.75,288,91,548.75,271.75,91,1,0,0,30.07698456,3.21741493
CDCssbGFPmcherry01_138_3,2,-2,1,94,541.5,303.5,94,548.5,273.75,94,545.5,289.25,94,548.5,273.75,94,1,0,0,30.56243609,3.26934497
CDCssbGFPmcherry01_138_3,2,-2,1,97,548.5,311.25,97,547.75,281,97,547.75,291.25,97,547.75,281,97,1,0,0,30.25929609,3.236917279
CDCssbGFPmcherry01_138_3,2,-2,1,100,544,310.5,100,548.25,281.75,100,548.25,281.75,100,548.25,281.75,100,1,0,0,29.0624328,3.108885634
CDCssbGFPmcherry01_138_3,2,-2,1,103,537.75,314,103,546.5,281,103,546.5,281,103,546.5,281,103,1,0,0,34.14033538,3.652082361
CDCssbGFPmcherry01_138_3,2,-2,1,106,541.75,313,106,548.5,281.75,106,548.5,281.75,106,548.5,281.75,106,1,0,0,31.9706897,3.419989599
CDCssbGFPmcherry01_138_3,2,-2,1,109,542.75,315.5,109,548.75,283,109,548.75,283,109,548.75,283,109,1,0,0,33.04920574,3.535361325
CDCssbGFPmcherry01_138_3,2,-2,1,112,543,314.75,112,547,282.25,112,547,282.25,112,547,282.25,112,1,0,0,32.74522866,3.502844089
CDCssbGFPmcherry01_138_3,3,-3,0,64,584.75,284.25,64,568.75,274,64,568.75,274,64,568.75,274,64,1,0,0,19.00164467,2.032656403
CDCssbGFPmcherry01_138_3,3,-3,0,67,581.5,287,67,565.25,273.75,67,565.25,273.75,67,565.25,273.75,67,1,0,0,20.96723635,2.242920967
CDCssbGFPmcherry01_138_3,3,-3,0,70,585.5,287,70,567.25,274,70,567.25,274,70,567.25,274,70,1,0,0,22.40675121,2.396909695
CDCssbGFPmcherry01_138_3,3,-3,0,73,584.5,290.5,73,567.5,275,73,570,276.5,73,567.5,275,73,1,0,0,23.00543414,2.460952398
CDCssbGFPmcherry01_138_3,3,-3,0,76,586,291.75,76,566.75,274,76,569.5,276.5,76,566.75,274,76,1,0,0,26.18444195,2.801019308
CDCssbGFPmcherry01_138_3,3,-3,0,79,583.25,295,79,565.5,275.25,79,577.25,284,79,568.5,277.25,79,1,0,0,26.55418988,2.840572226
CDCssbGFPmcherry01_138_3,3,-3,0,82,585.75,297,82,567,276.5,82,569,277.25,82,567,276.5,82,1,0,0,27.78151364,2.971862309
CDCssbGFPmcherry01_138_3,3,-3,0,85,587.75,298.25,85,567.5,274.75,85,570,277.25,85,567.5,274.75,85,1,0,0,31.02116213,3.318416113
CDCssbGFPmcherry01_138_3,3,-3,0,88,550.5,300.75,88,555.75,272,88,555.75,274.5,88,555.75,272,88,1,0,0,29.22541702,3.126320489
CDCssbGFPmcherry01_138_3,3,-3,0,91,545.5,301.75,91,553.25,272,91,553.25,272,91,553.25,272,91,1,0,0,30.74288536,3.288648108
CDCssbGFPmcherry01_138_3,3,-3,0,94,550.5,305.75,94,552.5,272.5,94,552.5,272.5,94,552.5,272.5,94,1,0,0,33.31009607,3.563269457
CDCssbGFPmcherry01_138_3,3,-3,0,97,559.25,310.25,97,550.25,276.75,97,551.75,280.25,97,550.25,276.75,97,1,0,0,34.68789414,3.710656176
CDCssbGFPmcherry01_138_3,3,-3,0,100,554.5,313.5,100,549.75,277.25,100,554,292.25,100,550.5,280,100,1,0,0,36.55988238,3.91090773
CDCssbGFPmcherry01_138_3,3,-3,0,103,548.25,317,103,549,280.25,103,550,294.5,103,549,280.25,103,1,0,0,36.75765226,3.9320637
CDCssbGFPmcherry01_138_3,3,-3,0,106,551.75,315,106,551.5,278,106,551.75,312.25,106,553.75,295.25,106,1,0,0,37.00084458,3.958078628
CDCssbGFPmcherry01_138_3,3,-3,0,109,552.5,317.5,109,551.25,279.25,109,555,297,109,551.25,279.25,109,1,0,0,38.27041939,4.093888418
CDCssbGFPmcherry01_138_3,3,-3,0,112,552,319.5,112,550,279.25,112,553.5,302.5,112,550,279.25,112,1,0,0,40.29965881,4.310961549
CDCssbGFPmcherry01_138_3,3,-3,0,115,553.75,323.75,115,548.5,279,115,549,282.75,115,548.5,279,115,1,0,0,45.05690846,4.81985718
CDCssbGFPmcherry01_138_3,3,-3,0,118,554,323,118,550,277.5,118,550.75,280.25,118,550,277.5,118,1,0,0,45.67548577,4.886028038
CDCssbGFPmcherry01_138_3,4,-4,0,16,570.75,252.25,16,589.25,248.75,16,589.25,248.75,16,589.25,248.75,16,0,5,6,18.82817038,2.014099398
CDCssbGFPmcherry01_138_3,4,-4,0,19,571.25,253.5,19,589.75,247.25,19,589.75,247.25,19,589.75,247.25,19,0,5,6,19.52722459,2.088879084
CDCssbGFPmcherry01_138_3,4,-4,0,22,571,257,22,591,249,22,591,249,22,591,249,22,0,5,6,21.54065923,2.304261535
CDCssbGFPmcherry01_138_3,4,-4,0,25,572.25,256,25,590,246.25,25,590,246.25,25,590,246.25,25,0,5,6,20.25154315,2.166361364
CDCssbGFPmcherry01_138_3,4,-4,0,28,572.25,259,28,590.25,249,28,590.25,249,28,590.25,249,28,0,5,6,20.59126028,2.202701808
CDCssbGFPmcherry01_138_3,4,-4,0,31,572,260.25,31,590.75,249.75,31,590.75,249.75,31,590.75,249.75,31,0,5,6,21.48982317,2.298823467
CDCssbGFPmcherry01_138_3,4,-4,0,34,567.5,258.75,34,590.25,254.75,34,590.25,254.75,34,590.25,254.75,34,0,5,6,23.09897184,2.470958374
CDCssbGFPmcherry01_138_3,4,-4,0,37,565.75,259.75,37,590.5,255.5,37,590.5,255.5,37,590.5,255.5,37,0,5,6,25.11224801,2.686323874
CDCssbGFPmcherry01_138_3,4,-4,0,40,565.75,260,40,590.5,257.5,40,590.5,257.5,40,590.5,257.5,40,0,5,6,24.87594219,2.661045613
CDCssbGFPmcherry01_138_3,4,-4,0,43,562.75,259,43,587,259.25,43,587,259.25,43,587,259.25,43,0,5,6,24.25128863,2.594224762
CDCssbGFPmcherry01_138_3,4,-4,0,46,562,261.25,46,589.75,258.75,46,589.75,258.75,46,589.75,258.75,46,0,5,6,27.86238504,2.980513337
CDCssbGFPmcherry01_138_3,4,-4,0,49,561.5,265.25,49,591.5,259.25,49,591.5,259.25,49,591.5,259.25,49,0,5,6,30.59411708,3.27273397
CDCssbGFPmcherry01_138_3,4,-4,0,52,559.75,261.75,52,592.25,262.5,52,577,261.5,52,592.25,262.5,52,0,5,6,32.50865269,3.477536929
CDCssbGFPmcherry01_138_3,4,-4,0,55,557.75,265.75,55,590,267.25,55,579,266,55,590,267.25,55,0,5,6,32.28486488,3.453597753
CDCssbGFPmcherry01_138_3,4,-4,0,58,559,263.5,58,590.75,273,58,577.5,267.5,58,590.75,273,58,0,5,6,33.14079812,3.545159205
CDCssbGFPmcherry01_138_3,4,-4,0,61,558,259.5,61,589,274,61,572,264.75,61,589,274,61,0,5,6,34.22352992,3.660981902
CDCssbGFPmcherry01_138_3,4,-4,0,64,559.25,258.5,64,587,278,64,587,278,64,587,278,64,0,5,6,33.91625716,3.628112118
CDCssbGFPmcherry01_138_3,4,-4,0,67,557,256.75,67,583.25,280.75,67,572.75,269,67,583.25,280.75,67,0,5,6,35.5677171,3.804773175
CDCssbGFPmcherry01_138_3,4,-4,0,70,560.25,257.5,70,588.25,282.75,70,575.75,270.5,70,588.25,282.75,70,0,5,6,37.70361389,4.033255728
CDCssbGFPmcherry01_138_3,4,-4,0,73,559.5,257.75,73,588.75,286.25,73,588.75,286.25,73,588.75,286.25,73,0,5,6,40.83886017,4.368641351
CDCssbGFPmcherry01_138_3,4,-4,0,76,559.5,257.5,76,589.75,286.25,76,589.75,286.25,76,589.75,286.25,76,0,5,6,41.73278088,4.464266423
CDCssbGFPmcherry01_138_3,4,-4,0,79,560.5,257.5,79,587.5,290.75,79,587.5,290.75,79,587.5,290.75,79,0,5,6,42.8317931,4.58183068
CDCssbGFPmcherry01_138_3,4,-4,0,82,561,258.5,82,588.5,291,82,588.5,291,82,588.5,291,82,0,5,6,42.57346591,4.554196734
CDCssbGFPmcherry01_138_3,4,-4,0,85,560.5,257.75,85,587.5,291.75,85,587.5,291.75,85,587.5,291.75,85,0,5,6,43.41658669,4.644387604
CDCssbGFPmcherry01_138_3,5,-5,1,88,550.5,260,88,564,278.75,88,564,278.75,88,564,278.75,88,4,0,0,23.1043827,2.471537188
CDCssbGFPmcherry01_138_3,5,-5,1,91,547,259.5,91,559.75,279.75,91,559.75,279.75,91,559.75,279.75,91,4,0,0,23.9295842,2.559811185
CDCssbGFPmcherry01_138_3,5,-5,1,94,547.5,259.75,94,561.75,279.75,94,561.75,279.75,94,561.75,279.75,94,4,0,0,24.55733088,2.626962915
CDCssbGFPmcherry01_138_3,5,-5,1,97,547.25,259.5,97,562,280.5,97,562,280.5,97,562,280.5,97,4,0,0,25.6624726,2.74518286
CDCssbGFPmcherry01_138_3,5,-5,1,100,548.25,261,100,561.75,282.75,100,561.75,282.75,100,561.75,282.75,100,4,0,0,25.59907225,2.738400756
CDCssbGFPmcherry01_138_3,5,-5,1,103,545.5,262.5,103,560.25,285.75,103,560.25,285.75,103,560.25,285.75,103,4,0,0,27.5340698,2.945392584
CDCssbGFPmcherry01_138_3,5,-5,1,106,548.5,261,106,562,284,106,559.5,276.25,106,562,284,106,4,0,0,26.66927071,2.852882728
CDCssbGFPmcherry01_138_3,5,-5,1,109,545.75,261.75,109,562.25,285.75,109,557.75,280.75,109,562.25,285.75,109,4,0,0,29.12473176,3.115549919
CDCssbGFPmcherry01_138_3,5,-5,1,112,546,260,112,560.75,287,112,557,277.75,112,560.75,287,112,4,0,0,30.76625587,3.291148113
CDCssbGFPmcherry01_138_3,5,-5,1,115,546.5,262,115,562.25,292.75,115,555.25,278.5,115,562.25,292.75,115,4,0,0,34.54887842,3.695785295
CDCssbGFPmcherry01_138_3,5,-5,1,118,545.25,261.5,118,562.75,290.25,118,555.5,274.75,118,562.75,290.25,118,4,0,0,33.65728004,3.600408648
CDCssbGFPmcherry01_138_3,5,-5,1,121,551,260.75,121,565.5,292.75,121,559.75,276,121,565.5,292.75,121,4,0,0,35.13189434,3.758152057
CDCssbGFPmcherry01_138_3,5,-5,1,124,548.25,263.75,124,567.25,293.25,124,558.75,278.25,124,567.25,293.25,124,4,0,0,35.08917212,3.753581947
CDCssbGFPmcherry01_138_3,5,-5,1,127,549.25,261.25,127,566.75,293.25,127,557,277.25,127,566.75,293.25,127,4,0,0,36.47259245,3.901570095
CDCssbGFPmcherry01_138_3,5,-5,1,130,548.5,261,130,566.5,293,130,559.5,274.5,130,566.5,293,130,4,0,0,36.7151195,3.927513857
CDCssbGFPmcherry01_138_3,5,-5,1,133,552.5,261.25,133,565.25,295.5,133,558.75,275.5,133,565.25,295.5,133,4,0,0,36.54620363,3.909444478
CDCssbGFPmcherry01_138_3,5,-5,1,136,554.75,259.5,136,564.75,296.5,136,559.75,277.25,136,564.75,296.5,136,4,0,0,38.32753579,4.099998311
CDCssbGFPmcherry01_138_3,5,-5,1,139,553.25,260,139,567,298,139,561.25,279,139,567,298,139,4,0,0,40.41116801,4.322889984
CDCssbGFPmcherry01_138_3,5,-5,1,142,554.75,260.75,142,565.75,299.25,142,560.75,280.75,142,565.75,299.25,142,4,0,0,40.04060439,4.283249809
CDCssbGFPmcherry01_138_3,5,-5,1,145,555.25,261,145,564.25,300.75,145,563.25,283.5,145,564.25,300.75,145,4,0,0,40.75613451,4.359791967
CDCssbGFPmcherry01_138_3,5,-5,1,148,557.75,258.25,148,563.5,301.25,148,563.5,301.25,148,563.5,301.25,148,4,0,0,43.38274427,4.64076739
CDCssbGFPmcherry01_138_3,5,-5,1,151,558,258,151,562.5,300.75,151,558.25,269.75,151,562.5,300.75,151,4,0,0,42.98618964,4.598346888
CDCssbGFPmcherry01_138_3,5,-5,1,154,558.25,259,154,562,305,154,559.75,280.25,154,562,305,154,4,0,0,46.15260014,4.93706623
CDCssbGFPmcherry01_138_3,5,-5,1,157,554.25,262.25,157,563,308,157,560,283.25,157,563,308,157,4,0,0,46.57923357,4.982704341
CDCssbGFPmcherry01_138_3,5,-5,1,160,554.5,263.25,160,559.25,307.75,160,559.5,286,160,559.25,307.75,160,4,0,0,44.75279321,4.787325164
CDCssbGFPmcherry01_138_3,5,-5,1,163,561.5,264.5,163,561.5,312.75,163,560.25,288.25,163,561.5,312.75,163,4,0,0,48.25,5.161430664
CDCssbGFPmcherry01_138_3,6,-6,0,88,558.25,297.75,88,563.75,279,88,563.75,279,88,563.75,279,88,4,0,0,19.54002303,2.090248167
CDCssbGFPmcherry01_138_3,6,-6,0,91,551.5,299,91,558.75,280.5,91,558.75,280.5,91,558.75,280.5,91,4,0,0,19.86988928,2.125534836
