movie,cell_number,object_id,Acc(1)/Alt(0)/NA(3),slice_num,x1,y1,z1,x4,y4,z4,x2,y2,z2,x3,y3,z3,Mother's cell number,Daughter cell Acc,Daughter cell Alt,dist pole to pole
CDCssbGFPmcherry01_052_2,6,-6,1,100,466.33334,465.33334,100,463.33334,494.66666,100,462.33334,482.66666,100,463.33334,494.66666,100,4,9,7,29.48633009
CDCssbGFPmcherry01_052_2,6,-6,1,103,468.66666,469,103,462.33334,499.66666,103,461,488.33334,103,462.33334,499.66666,103,4,9,7,31.31381449
CDCssbGFPmcherry01_052_2,6,-6,1,106,416.66666,441.66666,106,449,432.33334,106,438.33334,438,106,449,432.33334,106,4,9,7,33.65346546
CDCssbGFPmcherry01_052_2,6,-6,1,109,419.33334,348,109,435.33334,377,109,429,362.33334,109,435.33334,377,109,4,9,7,33.12099032
CDCssbGFPmcherry01_052_2,6,-6,1,112,382.33334,369,112,418,371.33334,112,401.66666,371,112,418,371.33334,112,4,9,7,35.74290295
CDCssbGFPmcherry01_052_2,6,-6,1,115,393.33334,385.66666,115,424.33334,364,115,404.33334,378.33334,115,424.33334,364,115,4,9,7,37.82121304
CDCssbGFPmcherry01_052_2,6,-6,1,118,390.66666,384,118,424.33334,364.33334,118,412,372.66666,118,424.33334,364.33334,118,4,9,7,38.99003537
CDCssbGFPmcherry01_052_2,6,-6,1,121,388.66666,383.66666,121,425,365,121,425,365,121,425,365,121,4,9,7,40.84795945
CDCssbGFPmcherry01_052_2,6,-6,1,124,388.66666,383.33334,124,426.66666,367.33334,124,423.66666,370,124,426.66666,367.33334,124,4,9,7,41.23105626
CDCssbGFPmcherry01_052_2,7,-7,0,127,429.25,366.25,127,410.25,377,127,410.25,377,127,410.25,377,127,6,0,8,21.8303115
CDCssbGFPmcherry01_052_2,7,-7,0,130,430.25,367,130,410.5,376.75,130,410.5,376.75,130,410.5,376.75,130,6,0,8,22.02555334
CDCssbGFPmcherry01_052_2,7,-7,0,133,431,367.25,133,410.75,377.75,133,410.75,377.75,133,410.75,377.75,133,6,0,8,22.81035949
CDCssbGFPmcherry01_052_2,7,-7,0,136,431.5,369,136,409.75,376.75,136,428,371.75,136,409.75,376.75,136,6,0,8,23.08949978
CDCssbGFPmcherry01_052_2,7,-7,0,139,432,368.75,139,410,377,139,410,377,139,410,377,139,6,0,8,23.4960103
CDCssbGFPmcherry01_052_2,7,-7,0,142,431,369.25,142,408,377.5,142,425,372,142,408,377.5,142,6,0,8,24.43486239
CDCssbGFPmcherry01_052_2,7,-7,0,145,433,370.5,145,408.5,377.5,145,408.5,377.5,145,408.5,377.5,145,6,0,8,25.48038461
CDCssbGFPmcherry01_052_2,7,-7,0,148,435,370,148,408,379.25,148,432,371,148,408,379.25,148,6,0,8,28.54054134
CDCssbGFPmcherry01_052_2,7,-7,0,151,434.75,371.5,151,406.75,379.5,151,424.25,375.25,151,406.75,379.5,151,6,0,8,29.12043956
CDCssbGFPmcherry01_052_2,7,-7,0,154,436.25,369.75,154,407.75,380.5,154,407.75,380.5,154,407.75,380.5,154,6,0,8,30.46001477
CDCssbGFPmcherry01_052_2,7,-7,0,157,433.25,371,157,405.75,384,157,421.25,378.25,157,405.75,384,157,6,0,8,30.41792235
CDCssbGFPmcherry01_052_2,7,-7,0,160,434.25,372.75,160,405.5,384.75,160,405.5,384.75,160,405.5,384.75,160,6,0,8,31.15385209
CDCssbGFPmcherry01_052_2,7,-7,0,163,435.5,371.5,163,405.75,384.5,163,418.5,380.75,163,405.75,384.5,163,6,0,8,32.46632871
CDCssbGFPmcherry01_052_2,7,-7,0,166,440.25,372.25,166,406,386.5,166,419,382,166,406,386.5,166,6,0,8,37.09615883
CDCssbGFPmcherry01_052_2,7,-7,0,169,442.75,373.5,169,406,387.75,169,418.5,383.5,169,406,387.75,169,6,0,8,39.41605003
CDCssbGFPmcherry01_052_2,7,-7,0,172,442.75,373.75,172,405.75,387.75,172,419.5,382.25,172,405.75,387.75,172,6,0,8,39.56008089
CDCssbGFPmcherry01_052_2,7,-7,0,175,441.5,373.25,175,405.25,388.25,175,405.25,388.25,175,405.25,388.25,175,6,0,8,39.23088707
CDCssbGFPmcherry01_052_2,7,-7,0,178,441.25,372.25,178,406,389.75,178,415.75,384.75,178,406,389.75,178,6,0,8,39.35495522
CDCssbGFPmcherry01_052_2,7,-7,0,181,444.75,374,181,406,390.25,181,414.75,384.5,181,406,390.25,181,6,0,8,42.01934078
CDCssbGFPmcherry01_052_2,7,-7,0,184,445.25,374,184,404.75,390,184,404.75,390,184,404.75,390,184,6,0,8,43.54595274
CDCssbGFPmcherry01_052_2,7,-7,0,187,445,375,187,405.25,392.5,187,405.25,392.5,187,405.25,392.5,187,6,0,8,43.43169925
CDCssbGFPmcherry01_052_2,7,-7,0,190,446,374.25,190,406.5,393.5,190,406.5,393.5,190,406.5,393.5,190,6,0,8,43.9410116
CDCssbGFPmcherry01_052_2,8,-8,0,193,405,394.75,193,426.75,382.5,193,419.5,386,193,426.75,382.5,193,7,0,0,24.96247183
CDCssbGFPmcherry01_052_2,8,-8,0,196,408.25,396.25,196,430.75,387.75,196,430.75,387.75,196,430.75,387.75,196,7,0,0,24.05202694
CDCssbGFPmcherry01_052_2,8,-8,0,199,405,394,199,432,390.25,199,432,390.25,199,432,390.25,199,7,0,0,27.25917277
CDCssbGFPmcherry01_052_2,8,-8,0,202,403,395.5,202,431.5,391.75,202,431.5,391.75,202,431.5,391.75,202,7,0,0,28.74565185
CDCssbGFPmcherry01_052_2,8,-8,0,205,401.25,395.25,205,431.25,393.75,205,431.25,393.75,205,431.25,393.75,205,7,0,0,30.03747659
CDCssbGFPmcherry01_052_2,8,-8,0,208,403.25,394.75,208,433.25,395.25,208,433.25,395.25,208,433.25,395.25,208,7,0,0,30.00416638
CDCssbGFPmcherry01_052_2,8,-8,0,211,402.25,391.5,211,434.5,394.75,211,430.5,393.75,211,434.5,394.75,211,7,0,0,32.41334602
CDCssbGFPmcherry01_052_2,8,-8,0,214,403.5,393,214,435.5,396.75,214,431.25,396.5,214,435.5,396.75,214,7,0,0,32.21897733
CDCssbGFPmcherry01_052_2,8,-8,0,217,405,394.25,217,437.25,398,217,437.25,398,217,437.25,398,217,7,0,0,32.46729123
CDCssbGFPmcherry01_052_2,8,-8,0,220,404.25,393,220,438.25,397.75,220,425.5,393.75,220,438.25,397.75,220,7,0,0,34.33019808
CDCssbGFPmcherry01_052_2,8,-8,0,223,404,394.5,223,439.25,399.5,223,425,393,223,439.25,399.5,223,7,0,0,35.60284399
CDCssbGFPmcherry01_052_2,8,-8,0,226,403.25,394.75,226,440.25,398.5,226,424.25,394.75,226,440.25,398.5,226,7,0,0,37.18954826
CDCssbGFPmcherry01_052_2,8,-8,0,229,403.75,396.25,229,443.25,397.75,229,424.5,394.25,229,443.25,397.75,229,7,0,0,39.52847075
CDCssbGFPmcherry01_052_2,8,-8,0,232,404,396.5,232,443.25,396.5,232,423.25,392.25,232,443.25,396.5,232,7,0,0,39.25
CDCssbGFPmcherry01_052_2,8,-8,0,235,403.75,396.5,235,443.25,395.75,235,421.25,392,235,443.25,395.75,235,7,0,0,39.50711961
CDCssbGFPmcherry01_052_2,8,-8,0,238,400.5,397.25,238,443.75,396.75,238,423,392.25,238,443.75,396.75,238,7,0,0,43.25289008
CDCssbGFPmcherry01_052_2,8,-8,0,241,401.75,398.75,241,445.25,396.5,241,423.25,392.5,241,445.25,396.5,241,7,0,0,43.55815079
CDCssbGFPmcherry01_052_2,8,-8,0,244,403.25,400,244,446.5,397,244,421.75,393.5,244,446.5,397,244,7,0,0,43.35392139
CDCssbGFPmcherry01_052_2,8,-8,0,247,403,400,247,449,392.5,247,418.75,396.75,247,449,392.5,247,7,0,0,46.60740285
CDCssbGFPmcherry01_052_2,8,-8,0,250,401,402.75,250,447,391.5,250,416.5,399,250,447,391.5,250,7,0,0,47.35570187
CDCssbGFPmcherry01_052_2,8,-8,0,253,402.5,402.75,253,449,391.5,253,410.75,401,253,449,391.5,253,7,0,0,47.8415353
CDCssbGFPmcherry01_052_2,8,-8,0,256,397,406,256,448,394.25,256,448,394.25,256,448,394.25,256,7,0,0,52.33605354
CDCssbGFPmcherry01_052_2,8,-8,0,259,402.75,404.25,259,449.75,393.25,259,449.75,393.25,259,449.75,393.25,259,7,0,0,48.27007354
CDCssbGFPmcherry01_052_2,8,-8,0,262,404.5,418.25,262,451.25,400.75,262,443.75,401.5,262,451.25,400.75,262,7,0,0,49.91805785
CDCssbGFPmcherry01_052_2,8,-8,0,265,400.5,411.25,265,450,403.25,265,450,403.25,265,450,403.25,265,7,0,0,50.14229751
CDCssbGFPmcherry01_052_2,8,-8,0,268,401.75,414.5,268,457,419.5,268,457,419.5,268,457,419.5,268,7,0,0,55.475783
CDCssbGFPmcherry01_052_2,9,-9,1,127,390.5,384.5,127,410.5,377,127,410.5,377,127,410.5,377,127,6,10,0,21.36000936
CDCssbGFPmcherry01_052_2,9,-9,1,130,387.5,384.5,130,410,376.75,130,410,376.75,130,410,376.75,130,6,10,0,23.79732128
CDCssbGFPmcherry01_052_2,9,-9,1,133,388.25,387.5,133,411,377,133,411,377,133,411,377,133,6,10,0,25.05618686
CDCssbGFPmcherry01_052_2,9,-9,1,136,387.25,388.5,136,409.75,376.75,136,409.75,376.75,136,409.75,376.75,136,6,10,0,25.38331145
CDCssbGFPmcherry01_052_2,9,-9,1,139,386.5,387,139,410.25,376.25,139,410.25,376.25,139,410.25,376.25,139,6,10,0,26.06961833
CDCssbGFPmcherry01_052_2,9,-9,1,142,385.75,388.25,142,408.25,376.75,142,408.25,376.75,142,408.25,376.75,142,6,10,0,25.26855754
CDCssbGFPmcherry01_052_2,9,-9,1,145,387.25,389.25,145,410.25,375.75,145,410.25,375.75,145,410.25,375.75,145,6,10,0,26.66927071
CDCssbGFPmcherry01_052_2,9,-9,1,148,385.5,394.75,148,408,379.5,148,408,379.5,148,408,379.5,148,6,10,0,27.18110557
CDCssbGFPmcherry01_052_2,9,-9,1,151,392,403.75,151,406.25,380.75,151,399.75,389,151,406.25,380.75,151,6,10,0,27.05665353
CDCssbGFPmcherry01_052_2,9,-9,1,154,403.5,409.5,154,407.25,381.25,154,407.25,381.25,154,407.25,381.25,154,6,10,0,28.49780693
CDCssbGFPmcherry01_052_2,9,-9,1,157,408.75,413.75,157,406.5,384.75,157,406.5,384.75,157,406.5,384.75,157,6,10,0,29.08715352
CDCssbGFPmcherry01_052_2,9,-9,1,160,418.75,413.25,160,406.75,385,160,415.25,401.25,160,406.75,385,160,6,10,0,30.69303667
CDCssbGFPmcherry01_052_2,9,-9,1,163,428.5,407.5,163,406.25,385.75,163,406.25,385.75,163,406.25,385.75,163,6,10,0,31.11470713
CDCssbGFPmcherry01_052_2,9,-9,1,166,434.5,404.5,166,406.5,388,166,406.5,388,166,406.5,388,166,6,10,0,32.5
CDCssbGFPmcherry01_052_2,9,-9,1,169,438.75,402,169,406.75,389.5,169,423.5,393.5,169,406.75,389.5,169,6,10,0,34.35476677
CDCssbGFPmcherry01_052_2,9,-9,1,172,441,401.75,172,406.5,389.25,172,427,394,172,406.5,389.25,172,6,10,0,36.69468626
CDCssbGFPmcherry01_052_2,9,-9,1,175,440.5,403.25,175,405.5,388.75,175,427.5,396,175,405.5,388.75,175,6,10,0,37.88469348
CDCssbGFPmcherry01_052_2,9,-9,1,178,442,403,178,406.5,390.75,178,425.25,394.75,178,406.5,390.75,178,6,10,0,37.5541276
CDCssbGFPmcherry01_052_2,9,-9,1,181,441.75,405.25,181,406,389.5,181,423.75,393.25,181,416.5,391.25,181,6,10,0,39.06564987
CDCssbGFPmcherry01_052_2,9,-9,1,184,444.5,406.5,184,405.75,387.5,184,419,392.75,184,405.75,387.5,184,6,10,0,43.15741535
CDCssbGFPmcherry01_052_2,9,-9,1,187,444.5,408,187,404.75,388.75,187,404.75,388.75,187,404.75,388.75,187,6,10,0,44.1658805
CDCssbGFPmcherry01_052_2,9,-9,1,190,445.25,407.75,190,404.5,389,190,404.5,389,190,404.5,389,190,6,10,0,44.85671633
CDCssbGFPmcherry01_052_2,9,-9,1,193,444.25,410,193,401.75,390.75,193,401.75,390.75,193,401.75,390.75,193,6,10,0,46.65632326
CDCssbGFPmcherry01_052_2,9,-9,1,196,437.5,423.25,196,407,389,196,407,389,196,407,389,196,6,10,0,45.86188505
CDCssbGFPmcherry01_052_2,10,-10,1,199,447.25,414.75,199,422.75,404.5,199,422.75,404.5,199,422.75,404.5,199,9,0,0,26.55772016
CDCssbGFPmcherry01_052_2,10,-10,1,202,440.25,422.25,202,416,408.75,202,416,408.75,202,416,408.75,202,9,0,0,27.75450414
CDCssbGFPmcherry01_052_2,10,-10,1,205,443.5,412.5,205,415.25,411.25,205,415.25,411.25,205,415.25,411.25,205,9,0,0,28.27764134
CDCssbGFPmcherry01_052_2,10,-10,1,208,441.75,412.5,208,411.25,410.75,208,411.25,410.75,208,411.25,410.75,208,9,0,0,30.55016367
CDCssbGFPmcherry01_052_2,10,-10,1,211,438.75,411.25,211,408,408.25,211,408,408.25,211,408,408.25,211,9,0,0,30.89599489
CDCssbGFPmcherry01_052_2,10,-10,1,214,439,410.75,214,407.5,411.25,214,421.25,409,214,407.5,411.25,214,9,0,0,31.503968
CDCssbGFPmcherry01_052_2,10,-10,1,217,441.75,407,217,408,410.75,217,423,407.75,217,408,410.75,217,9,0,0,33.95769427
CDCssbGFPmcherry01_052_2,10,-10,1,220,442.75,405.25,220,407.75,412,220,427.25,407,220,407.75,412,220,9,0,0,35.64495055
CDCssbGFPmcherry01_052_2,10,-10,1,223,443,403.25,223,408.5,412.5,223,427.25,405.5,223,408.5,412.5,223,9,0,0,35.71851761
CDCssbGFPmcherry01_052_2,10,-10,1,226,444.5,401.5,226,407.75,412.75,226,425.75,405.75,226,407.75,412.75,226,9,0,0,38.43338393
CDCssbGFPmcherry01_052_2,10,-10,1,229,444.5,399.25,229,408.25,413.5,229,426,404.75,229,408.25,413.5,229,9,0,0,38.95028883
CDCssbGFPmcherry01_052_2,10,-10,1,232,445,397.5,232,410,413,232,427.25,401.25,232,410,413,232,9,0,0,38.27858409
CDCssbGFPmcherry01_052_2,10,-10,1,235,445.25,397.5,235,408,412.5,235,408,412.5,235,408,412.5,235,9,0,0,40.15672422
CDCssbGFPmcherry01_052_2,10,-10,1,238,445.75,400.25,238,405.25,412.75,238,405.25,412.75,238,405.25,412.75,238,9,0,0,42.38513891
CDCssbGFPmcherry01_052_2,10,-10,1,241,446,399.75,241,403.5,415.25,241,403.5,415.25,241,403.5,415.25,241,9,0,0,45.23825815
CDCssbGFPmcherry01_052_2,10,-10,1,244,448.25,401.75,244,402.75,413.25,244,402.75,413.25,244,402.75,413.25,244,9,0,0,46.93080012
CDCssbGFPmcherry01_052_2,10,-10,1,247,448.5,399.75,247,403.25,415,247,403.25,415,247,403.25,415,247,9,0,0,47.75065445
CDCssbGFPmcherry01_055,1,-1,1,43,504.33334,281,43,521,275.33334,43,521,275.33334,43,521,275.33334,43,0,2,0,17.60365278
CDCssbGFPmcherry01_055,1,-1,1,46,512.3333,289.33334,46,530.3333,288.66666,46,530.3333,288.66666,46,530.3333,288.66666,46,0,2,0,18.01234194
CDCssbGFPmcherry01_055,1,-1,1,49,511.66666,290.33334,49,531.6667,290.66666,49,531.6667,290.66666,49,531.6667,290.66666,49,0,2,0,20.00281736
CDCssbGFPmcherry01_055,1,-1,1,52,511,287.33334,52,530.6667,292.66666,52,530.6667,292.66666,52,530.6667,292.66666,52,0,2,0,20.37703097
CDCssbGFPmcherry01_055,1,-1,1,55,516,283.66666,55,533.3333,296.33334,55,533.3333,296.33334,55,533.3333,296.33334,55,0,2,0,21.46830387
CDCssbGFPmcherry01_055,1,-1,1,58,518.3333,281.66666,58,535,297.66666,58,535,297.66666,58,535,297.66666,58,0,2,0,23.10365531
CDCssbGFPmcherry01_055,1,-1,1,61,519.3333,283,61,536.3333,300.66666,61,536.3333,300.66666,61,536.3333,300.66666,61,0,2,0,24.51756259
CDCssbGFPmcherry01_055,1,-1,1,64,522.6667,281.66666,64,537.6667,302.33334,64,537.6667,302.33334,64,537.6667,302.33334,64,0,2,0,25.53647709
CDCssbGFPmcherry01_055,1,-1,1,67,524.3333,280,67,538.3333,304,67,538.3333,304,67,538.3333,304,67,0,2,0,27.78488798
CDCssbGFPmcherry01_055,1,-1,1,70,524.6667,278.33334,70,536.3333,304.33334,70,536.3333,304.33334,70,536.3333,304.33334,70,0,2,0,28.49753596
CDCssbGFPmcherry01_055,1,-1,1,73,524,278.66666,73,536.3333,306.66666,73,532,293,73,536.3333,306.66666,73,0,2,0,30.59591948
CDCssbGFPmcherry01_055,1,-1,1,76,524.3333,278.33334,76,536,308.33334,76,534.6667,298,76,536,308.33334,76,0,2,0,32.18869194
CDCssbGFPmcherry01_055,1,-1,1,79,526.6667,278.33334,79,536.3333,311,79,533,294.66666,79,536.3333,311,79,0,2,0,34.06690228
CDCssbGFPmcherry01_055,1,-1,1,82,528,278.66666,82,537,312.66666,82,532,293,82,537,312.66666,82,0,2,0,35.17101079
CDCssbGFPmcherry01_055,1,-1,1,85,458.33334,328.66666,85,493.66666,327.33334,85,493.66666,327.33334,85,493.66666,327.33334,85,0,2,0,35.35846779
CDCssbGFPmcherry01_055,1,-1,1,88,460,334.66666,88,496.33334,324,88,462.66666,334,88,496.33334,324,88,0,2,0,37.86672987
CDCssbGFPmcherry01_055,1,-1,1,91,457,331,91,496,326,91,496,326,91,496,326,91,0,2,0,39.3192065
CDCssbGFPmcherry01_055,1,-1,1,94,456.33334,330,94,496,323.66666,94,496,323.66666,94,496,323.66666,94,0,2,0,40.16908153
CDCssbGFPmcherry01_055,1,-1,1,97,457,333.33334,97,498,323.33334,97,498,323.33334,97,498,323.33334,97,0,2,0,42.20189569
CDCssbGFPmcherry01_055,1,-1,1,100,458,334.66666,100,499,322,100,499,322,100,499,322,100,0,2,0,42.9120528
CDCssbGFPmcherry01_055,2,-2,1,103,455.33334,327.33334,103,478,328.33334,103,478,328.33334,103,478,328.33334,103,1,4,0,22.68870811
CDCssbGFPmcherry01_055,2,-2,1,106,456.33334,327.66666,106,480.33334,324.33334,106,480.33334,324.33334,106,480.33334,324.33334,106,1,4,0,24.23037396
CDCssbGFPmcherry01_055,2,-2,1,109,460.33334,339.66666,109,479.66666,321.66666,109,479.66666,321.66666,109,479.66666,321.66666,109,1,4,0,26.41547392
CDCssbGFPmcherry01_055,2,-2,1,112,461.66666,342.66666,112,478.33334,321,112,478.33334,321,112,478.33334,321,112,1,4,0,27.33536862
CDCssbGFPmcherry01_055,2,-2,1,115,460.33334,343.33334,115,476,323,115,470,333.66666,115,476,323,115,1,4,0,25.66883229
CDCssbGFPmcherry01_055,2,-2,1,118,457,342.33334,118,475.33334,322.66666,118,466.66666,337,118,475.33334,322.66666,118,1,4,0,26.88660741
CDCssbGFPmcherry01_055,2,-2,1,121,452,341,121,475,320.33334,121,460.66666,333.66666,121,475,320.33334,121,1,4,0,30.92104195
CDCssbGFPmcherry01_055,2,-2,1,124,450.66666,344,124,474,320.66666,124,459.33334,337,124,474,320.66666,124,1,4,0,32.99832588
CDCssbGFPmcherry01_055,2,-2,1,127,452.66666,344,127,475,320.33334,127,475,320.33334,127,475,320.33334,127,1,4,0,32.54057269
CDCssbGFPmcherry01_055,2,-2,1,130,447.66666,339.66666,130,475.33334,322.33334,130,475.33334,322.33334,130,475.33334,322.33334,130,1,4,0,32.64795804
CDCssbGFPmcherry01_055,2,-2,1,133,444.33334,335.66666,133,479,321,133,464,327.66666,133,479,321,133,1,4,0,37.64157583
CDCssbGFPmcherry01_055,2,-2,1,136,445.33334,331,136,481.66666,321.33334,136,481.66666,321.33334,136,481.66666,321.33334,136,1,4,0,37.59726663
CDCssbGFPmcherry01_055,2,-2,1,139,443,329.33334,139,482,321.66666,139,482,321.66666,139,482,321.66666,139,1,4,0,39.746421
CDCssbGFPmcherry01_055,2,-2,1,142,441.66666,329,142,483,322,142,483,322,142,483,322,142,1,4,0,41.9218916
CDCssbGFPmcherry01_055,2,-2,1,145,441,327.33334,145,483.66666,323.33334,145,463.66666,327.66666,145,483.66666,323.33334,145,1,4,0,42.85374984
CDCssbGFPmcherry01_055,3,-3,0,43,536.6667,276.33334,43,521,275.33334,43,521,275.33334,43,521,275.33334,43,0,0,0,15.69858238
CDCssbGFPmcherry01_055,3,-3,0,46,537.6667,274.33334,46,531.3333,288,46,531.3333,288,46,531.3333,288,46,0,0,0,15.06285335
CDCssbGFPmcherry01_055,3,-3,0,49,536,274,49,530.6667,290.33334,49,530.6667,290.33334,49,530.6667,290.33334,49,0,0,0,17.18202795
CDCssbGFPmcherry01_055,3,-3,0,52,535.3333,276.33334,52,532.3333,292.66666,52,532.3333,292.66666,52,532.3333,292.66666,52,0,0,0,16.60654516
CDCssbGFPmcherry01_055,3,-3,0,55,537.6667,278,55,536.3333,296,55,536.3333,296,55,536.3333,296,55,0,0,0,18.04932009
CDCssbGFPmcherry01_055,3,-3,0,58,539,277.33334,58,538,297.66666,58,538,297.66666,58,538,297.66666,58,0,0,0,20.35789533
CDCssbGFPmcherry01_055,3,-3,0,61,537,279.33334,61,537,301,61,537,301,61,537,301,61,0,0,0,21.66666
CDCssbGFPmcherry01_055,3,-3,0,64,540,278.66666,64,539.6667,302.33334,64,539.6667,302.33334,64,539.6667,302.33334,64,0,0,0,23.66902683
CDCssbGFPmcherry01_055,3,-3,0,67,541,279,67,539.6667,302.33334,67,539.6667,302.33334,67,539.6667,302.33334,67,0,0,0,23.37140228
CDCssbGFPmcherry01_055,3,-3,0,70,543,279.33334,70,538.6667,305.33334,70,539.3333,291.33334,70,538.6667,305.33334,70,0,0,0,26.35863215
CDCssbGFPmcherry01_055,3,-3,0,73,544.6667,280.33334,73,539.6667,305.33334,73,542,293,73,539.6667,305.33334,73,0,0,0,25.49509757
CDCssbGFPmcherry01_055,3,-3,0,76,545.3333,282,76,537,309.33334,76,537,309.33334,76,537,309.33334,76,0,0,0,28.57543288
CDCssbGFPmcherry01_055,3,-3,0,79,543.6667,282,79,538,310.33334,79,538,310.33334,79,538,310.33334,79,0,0,0,28.89445698
CDCssbGFPmcherry01_055,3,-3,0,82,544.6667,283,82,540.3333,310.66666,82,540.3333,298.66666,82,540.3333,310.66666,82,0,0,0,28.0039717
CDCssbGFPmcherry01_055,3,-3,0,85,464,314,85,494,325,85,494,325,85,494,325,85,0,0,0,31.95309062
CDCssbGFPmcherry01_055,3,-3,0,88,461.5,318.25,88,495.25,323.25,88,465.5,317.75,88,495.25,323.25,88,0,0,0,34.11836016
CDCssbGFPmcherry01_055,3,-3,0,91,462,312.75,91,495,323.75,91,465,313.75,91,495,323.75,91,0,0,0,34.78505426
CDCssbGFPmcherry01_055,3,-3,0,94,460.75,313.75,94,496,325.25,94,464.75,313.75,94,496,325.25,94,0,0,0,37.0784641
CDCssbGFPmcherry01_055,3,-3,0,97,460.5,317.25,97,497.75,324,97,497.75,324,97,497.75,324,97,0,0,0,37.85663746
CDCssbGFPmcherry01_055,3,-3,0,100,460,317,100,498,324.25,100,498,324.25,100,498,324.25,100,0,0,0,38.68543007
CDCssbGFPmcherry01_055,3,-3,0,103,461.5,316.25,103,500.5,324,103,500.5,324,103,500.5,324,103,0,0,0,39.76257663
CDCssbGFPmcherry01_055,4,-4,1,148,440.5,327.75,148,466.25,329,148,466.25,329,148,466.25,329,148,2,5,0,25.78032195
CDCssbGFPmcherry01_055,4,-4,1,151,437.5,333,151,463.25,331,151,463.25,331,151,463.25,331,151,2,5,0,25.82755312
CDCssbGFPmcherry01_055,4,-4,1,154,439.75,349.25,154,462.25,332.25,154,462.25,332.25,154,462.25,332.25,154,2,5,0,28.2001773
CDCssbGFPmcherry01_055,4,-4,1,157,453.75,359.5,157,460.75,332.5,157,460.75,332.5,157,460.75,332.5,157,2,5,0,27.89265136
CDCssbGFPmcherry01_055,4,-4,1,160,466.75,361,160,460,332.5,160,460,332.5,160,460,332.5,160,2,5,0,29.28843628
CDCssbGFPmcherry01_055,4,-4,1,163,477,358.5,163,460,333.75,163,460,333.75,163,460,333.75,163,2,5,0,30.02603037
CDCssbGFPmcherry01_055,4,-4,1,166,478.75,358,166,459.5,333.75,166,475.5,352.75,166,459.5,333.75,166,2,5,0,30.96166985
CDCssbGFPmcherry01_055,4,-4,1,169,480.5,362.75,169,460.75,339.25,169,478.75,360,169,470.75,348.75,169,2,5,0,30.69710898
CDCssbGFPmcherry01_055,4,-4,1,172,482.75,364.25,172,460.5,343,172,480.75,361.75,172,468,350,172,2,5,0,30.76727157
CDCssbGFPmcherry01_055,4,-4,1,175,483.25,365.25,175,459.25,344,175,480.5,362.75,175,472,353.75,175,2,5,0,32.05561573
CDCssbGFPmcherry01_055,4,-4,1,178,483.75,365.75,178,459.75,345.25,178,481,362.5,178,473,355,178,2,5,0,31.5634282
CDCssbGFPmcherry01_055,4,-4,1,181,483.75,367.75,181,458.75,342.75,181,481.75,365.75,181,465.75,351,181,2,5,0,35.35533906
CDCssbGFPmcherry01_055,4,-4,1,184,484.25,368.75,184,457,339.25,184,482,367.5,184,457,339.25,184,2,5,0,40.1598369
CDCssbGFPmcherry01_055,4,-4,1,187,484.75,369.75,187,459,337.75,187,482.75,368,187,459,337.75,187,2,5,0,41.07386639
CDCssbGFPmcherry01_055,4,-4,1,190,477,374.75,190,459.25,335.5,190,475.5,370.25,190,459.25,335.5,190,2,5,0,43.076966
CDCssbGFPmcherry01_055,4,-4,1,193,468.5,378,193,461.75,335.25,193,466.5,373.25,193,461.75,335.25,193,2,5,0,43.27961414
CDCssbGFPmcherry01_055,4,-4,1,196,468.75,377,196,461.25,333.25,196,468,371,196,461.25,333.25,196,2,5,0,44.38820226
CDCssbGFPmcherry01_055,5,-5,1,199,459.5,377.5,199,463.75,357,199,460.25,373,199,463.75,357,199,4,0,0,20.93591412
CDCssbGFPmcherry01_055,5,-5,1,202,464.5,374.75,202,460.75,353.25,202,462.75,369.5,202,460.75,353.25,202,4,0,0,21.82458476
CDCssbGFPmcherry01_055,5,-5,1,205,461.25,379.25,205,457,354.75,205,459.75,374.25,205,457,354.75,205,4,0,0,24.86589029
CDCssbGFPmcherry01_055,5,-5,1,208,468.5,374.25,208,454.5,353,208,467,371.25,208,454.5,353,208,4,0,0,25.44724936
CDCssbGFPmcherry01_055,5,-5,1,211,471.25,369.5,211,450.5,353,211,450.5,353,211,450.5,353,211,4,0,0,26.51061108
CDCssbGFPmcherry01_055,5,-5,1,214,473.75,365,214,447,355,214,465.25,362.5,214,447,355,214,4,0,0,28.55805491
CDCssbGFPmcherry01_055,5,-5,1,217,476,365.75,217,445,356.75,217,445,356.75,217,445,356.75,217,4,0,0,32.28002478
CDCssbGFPmcherry01_055,5,-5,1,220,477.5,365.25,220,445.5,358.5,220,445.5,358.5,220,445.5,358.5,220,4,0,0,32.7041664
CDCssbGFPmcherry01_055,5,-5,1,223,478.25,366.5,223,444.25,359,223,444.25,359,223,444.25,359,223,4,0,0,34.81738072
CDCssbGFPmcherry01_055,5,-5,1,226,480,369,226,445,362.25,226,445,362.25,226,445,362.25,226,4,0,0,35.64495055
CDCssbGFPmcherry01_055,5,-5,1,229,471.25,373.25,229,438.5,355.25,229,438.5,355.25,229,438.5,355.25,229,4,0,0,37.37061011
CDCssbGFPmcherry01_055,5,-5,1,232,467.5,371.5,232,436.75,351.5,232,436.75,351.5,232,436.75,351.5,232,4,0,0,36.68190971
CDCssbGFPmcherry01_055,5,-5,1,235,462,378.25,235,433.75,349.75,235,433.75,349.75,235,433.75,349.75,235,4,0,0,40.12869921
